4073 | 究極完全態・グレート・モス | きゅうきょくかんぜんたい・グレート・モス | 地 | 昆虫族 | - | 8 | ['効果'] | 進化の繭がつけられて６ターン後のプチモスを生け贄に捧げない限り召喚できない。 | 3500 | 3000 | 1999-07-08 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4073 | https://yugioh-wiki.net/index.php?%A1%D4%B5%E6%B6%CB%B4%B0%C1%B4%C2%D6%A1%A6%A5%B0%A5%EC%A1%BC%A5%C8%A1%A6%A5%E2%A5%B9%A1%D5 | https://ocg-card.com/img/card/ocg/dp19-013.jpg
4380 | ゲート・ガーディアン | ゲート・ガーディアン | 闇 | 戦士族 | - | 11 | ['効果'] | 「雷魔神－サンガ」「風魔神－ヒューガ」「水魔神－スーガ」を生け贄に捧げなければ召喚できない。 | 3750 | 3400 | 1999-08-26 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4380 | https://yugioh-wiki.net/index.php?%A1%D4%A5%B2%A1%BC%A5%C8%A1%A6%A5%AC%A1%BC%A5%C7%A5%A3%A5%A2%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/p3-08.jpg
4728 | マジシャン・オブ・ブラックカオス | マジシャン・オブ・ブラックカオス | 闇 | 魔法使い族 | - | 8 | ['儀式'] | 儀式：「カオス－黒魔術の儀式」により降臨。場か手札から、星の数が合計８個以上になるようカードを生け贄に捧げなければならない。 | 2800 | 2600 | 1999-08-26 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4728 | https://yugioh-wiki.net/index.php?%A1%D4%A5%DE%A5%B8%A5%B7%A5%E3%A5%F3%A1%A6%A5%AA%A5%D6%A1%A6%A5%D6%A5%E9%A5%C3%A5%AF%A5%AB%A5%AA%A5%B9%A1%D5 | https://ocg-card.com/img/card/ocg/p3-07.jpg
4392 | ハーピィズペット竜 | ハーピィズペットドラゴン | 風 | ドラゴン族 | - | 7 | ['効果'] | フィールド上の表になっている「ハーピィ・レディ」１体につき攻撃力・守備力が３００ポイントアップ！ | 2000 | 2500 | 1999-12-09 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4392 | https://yugioh-wiki.net/index.php?%A1%D4%A5%CF%A1%BC%A5%D4%A5%A3%A5%BA%A5%DA%A5%C3%A5%C8%CE%B5%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m19.jpg
4397 | デビルゾア | デビルゾア | 闇 | 悪魔族 | - | 7 | ['通常'] | 真の力をメタル化によって発揮すると言われているモンスター。 | 2600 | 1900 | 1999-12-09 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4397 | https://yugioh-wiki.net/index.php?%A1%D4%A5%C7%A5%D3%A5%EB%A5%BE%A5%A2%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m09.jpg
4398 | メタル・デビルゾア | メタル・デビルゾア | 闇 | 機械族 | - | 8 | ['効果'] | 「メタル化・魔法反射装甲」を装備した「デビルゾア」を生け贄に捧げる。デッキからこのカードをフィールドに出すことができる。 | 3000 | 2300 | 1999-12-09 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4398 | https://yugioh-wiki.net/index.php?%A1%D4%A5%E1%A5%BF%A5%EB%A1%A6%A5%C7%A5%D3%A5%EB%A5%BE%A5%A2%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m22.jpg
4748 | レッドアイズ・ブラックメタルドラゴン | レッドアイズ・ブラックメタルドラゴン | 闇 | 機械族 | - | 8 | ['効果'] | 「メタル化・魔法反射装甲」を装備した「真紅眼の黒竜」を生け贄に捧げる。デッキからこのカードをフィールドに出すことができる。 | 2800 | 2400 | 1999-12-09 | 1 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4748 | https://yugioh-wiki.net/index.php?%A1%D4%A5%EC%A5%C3%A5%C9%A5%A2%A5%A4%A5%BA%A1%A6%A5%D6%A5%E9%A5%C3%A5%AF%A5%E1%A5%BF%A5%EB%A5%C9%A5%E9%A5%B4%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/p5-07.jpg
4736 | ダーク・アイズ・イリュージョニスト | ダーク・アイズ・イリュージョニスト | 闇 | 魔法使い族 | - | 2 | ['効果'] | リバース：このカードがフィールド上に存在している間、指定した対象モンスター１体は永続的に攻撃できなくなる。 | 0 | 1400 | 2000-04-20 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4736 | https://yugioh-wiki.net/index.php?%A1%D4%A5%C0%A1%BC%A5%AF%A1%A6%A5%A2%A5%A4%A5%BA%A1%A6%A5%A4%A5%EA%A5%E5%A1%BC%A5%B8%A5%E7%A5%CB%A5%B9%A5%C8%A1%D5 | https://ocg-card.com/img/card/ocg/pe-44.jpg
4787 | ガーネシア・エレファンティス | ガーネシア・エレファンティス | 地 | 獣戦士族 | - | 7 | ['通常'] | 恐るべきパワーの持ち主。あまりの体重の重さに、歩くたびに地割れが起きてしまう。 | 2400 | 2000 | 2000-05-20 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4787 | https://yugioh-wiki.net/index.php?%A1%D4%A5%AC%A1%BC%A5%CD%A5%B7%A5%A2%A1%A6%A5%A8%A5%EC%A5%D5%A5%A1%A5%F3%A5%C6%A5%A3%A5%B9%A1%D5 | https://yugioh-list.com/img/card/m/02321.jpg.webp
4786 | デュナミス・ヴァルキリア | デュナミス・ヴァルキリア | 光 | 天使族 | - | 4 | ['通常'] | 勇敢なる光の天使。その強い正義感ゆえ、負けるとわかっている悪との戦いでも決して逃げない。 | 1800 | 1050 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4786 | https://yugioh-wiki.net/index.php?%A1%D4%A5%C7%A5%E5%A5%CA%A5%DF%A5%B9%A1%A6%A5%F4%A5%A1%A5%EB%A5%AD%A5%EA%A5%A2%A1%D5 | https://ocg-card.com/img/card/ocg/sd11-008.jpg
4481 | キラー・スネーク | キラー・スネーク | 水 | 爬虫類族 | - | 1 | ['効果'] | 自分のスタンバイフェイズに「キラー・スネーク」が墓地に存在していた場合、「キラー・スネーク」を手札に戻すことができる。 | 300 | 250 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4481 | https://yugioh-wiki.net/index.php?%A1%D4%A5%AD%A5%E9%A1%BC%A1%A6%A5%B9%A5%CD%A1%BC%A5%AF%A1%D5 | https://ocg-card.com/img/card/ocg/sj2-018.jpg
4722 | ガルマソード | ガルマソード | 闇 | 戦士族 | - | 7 | ['儀式魔法'] | 「ガルマソードの誓い」により降臨。場か手札から、星の数が合計７個以上になるようカードを生け贄に捧げなければならない。 | 2550 | 2150 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4722 | https://yugioh-wiki.net/index.php?%A1%D4%A5%AC%A5%EB%A5%DE%A5%BD%A1%BC%A5%C9%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-y36.jpg
4744 | 磁石の戦士α | マグネット・ウォリアー・アルファ | 地 | 岩石族 | - | 4 | ['儀式'] | α、β、γで変形合体する。 | 1400 | 1700 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4744 | https://yugioh-wiki.net/index.php?%A1%D4%BC%A7%C0%D0%A4%CE%C0%EF%BB%CE%A6%C1%A1%D5 | https://ocg-card.com/img/card/ocg/yu-12.jpg
4763 | 磁石の戦士β | マグネット・ウォリアー・ベータ | 地 | 岩石族 | - | 4 | ['通常'] | α、β、γで変形合体する。 | 1700 | 1600 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4763 | https://yugioh-wiki.net/index.php?%A1%D4%BC%A7%C0%D0%A4%CE%C0%EF%BB%CE%A6%C2%A1%D5 | https://ocg-card.com/img/card/ocg/yu-13.jpg
4768 | インセクト女王 | インセクトクイーン | 地 | 昆虫族 | - | 7 | ['通常'] | モンスター１体を生け贄に捧げないと攻撃できない。全フィールド上昆虫族モンスター１体につき攻撃力２００アップ。このカードが敵モンスターを破壊したターンの終了時、自分の場に「インセクトモンスタートークン」（表攻撃表示・昆虫族・地・星１・攻／守１００）を出現させる。 | 2200 | 2400 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4768 | https://yugioh-wiki.net/index.php?%A1%D4%A5%A4%A5%F3%A5%BB%A5%AF%A5%C8%BD%F7%B2%A6%A1%D5 | https://ocg-card.com/img/card/ocg/dp16-025.jpg
4790 | サイバティック・ワイバーン | サイバティック・ワイバーン | 風 | 機械族 | - | 5 | ['通常'] | メカで強化された翼竜。ドラゴンにやられ死にかけた所を、飼い主にサイボーグ化された。 | 2500 | 1600 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4790 | https://yugioh-wiki.net/index.php?%A1%D4%A5%B5%A5%A4%A5%D0%A5%C6%A5%A3%A5%C3%A5%AF%A1%A6%A5%EF%A5%A4%A5%D0%A1%BC%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/ysd2-002.jpg
4751 | 漆黒の豹戦士パンサーウォリアー | しっこくのひょうせんしパンサーウォリアー | 地 | 獣戦士族 | - | 4 | ['効果'] | 自分のフィールド上モンスター１体を生け贄に捧げない限り、攻撃できない。 | 2000 | 1600 | 2000-07-13 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4751 | https://yugioh-wiki.net/index.php?%A1%D4%BC%BF%B9%F5%A4%CE%C9%BF%C0%EF%BB%CE%A5%D1%A5%F3%A5%B5%A1%BC%A5%A6%A5%A9%A5%EA%A5%A2%A1%BC%A1%D5 | https://ocg-card.com/img/card/ocg/le3-004.jpg
4788 | 絶対防御将軍 | ぜったいぼうぎょしょうぐん | 闇 | 戦士族 | - | 6 | ['効果'] | このカードは召喚（反転召喚）が成功したら守備表示になる。このカードは守備表示の状態で攻撃を行う事ができる。（ダメージ計算は通常通り） | 1550 | 2500 | 2000-11-21 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4788 | https://yugioh-wiki.net/index.php?%A1%D4%C0%E4%C2%D0%CB%C9%B8%E6%BE%AD%B7%B3%A1%D5 | https://yugioh-list.com/img/card/m/02322.jpg.webp
4792 | 磁石の戦士γ | マグネット・ウォリアー・ガンマ | 地 | 岩石族 | - | 4 | ['通常'] | α、β、γで変形合体する。 | 1500 | 1800 | 2000-12-07 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4792 | https://yugioh-wiki.net/index.php?%A1%D4%BC%A7%C0%D0%A4%CE%C0%EF%BB%CE%A6%C3%A1%D5 | https://ocg-card.com/img/card/ocg/yu-14.jpg
5002 | 磁石の戦士マグネット・バルキリオン | じしゃくのせんしマグネット・バルキリオン | 地 | 岩石族 | - | 8 | ['効果'] | 自分の手札とフィールドに、α、β、γがいる時、この３体を生け贄に捧げれば特殊召喚可能。また墓地にα、β、γがいる時、フィールド上のこのカードを生け贄に捧げ、３体を場に出すことができる。 | 3500 | 3850 | 2000-12-07 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5002 | https://yugioh-wiki.net/index.php?%A1%D4%BC%A7%C0%D0%A4%CE%C0%EF%BB%CE%A5%DE%A5%B0%A5%CD%A5%C3%A5%C8%A1%A6%A5%D0%A5%EB%A5%AD%A5%EA%A5%AA%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/yu-06.jpg
5003 | ドラゴンに乗るワイバーン | ドラゴンにのるワイバーン | 風 | ドラゴン族 | - | 5 | ['融合', '効果'] | ベビードラゴン＋ワイバーンの戦士<br/>相手フィールド上モンスターが地・水・炎属性のみの場合、相手プレイヤーに直接攻撃できる。 | 1700 | 1500 | 2000-12-07 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5003 | https://yugioh-wiki.net/index.php?%A1%D4%A5%C9%A5%E9%A5%B4%A5%F3%A4%CB%BE%E8%A4%EB%A5%EF%A5%A4%A5%D0%A1%BC%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/jy-38.jpg
5004 | ブラッド・ヴォルス | ブラッド・ヴォルス | 闇 | 獣戦士族 | - | 4 | ['通常'] | 悪行の限りを尽くし、それを喜びとしている魔獣人。手にした斧は常に血塗られている。 | 1900 | 1200 | 2000-12-07 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5004 | https://yugioh-wiki.net/index.php?%A1%D4%A5%D6%A5%E9%A5%C3%A5%C9%A1%A6%A5%F4%A5%A9%A5%EB%A5%B9%A1%D5 | https://ocg-card.com/img/card/ocg/ka-06.jpg
4755 | バフォメット | バフォメット | 闇 | 悪魔族 | - | 5 | ['効果'] | このカードが召喚（反転召喚）に成功した時、「幻獣王ガゼル」をデッキから１枚手札に加える事ができる。 | 1400 | 1800 | 2000-12-07 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4755 | https://yugioh-wiki.net/index.php?%A1%D4%A5%D0%A5%D5%A5%A9%A5%E1%A5%C3%A5%C8%A1%D5 | https://ocg-card.com/img/card/ocg/yu-08.jpg
5067 | ロケット戦士 | ロケットせんし | 光 | 戦士族 | - | 4 | ['効果'] | この効果は自分のターンのバトルフェイズ中のみ有効。このカードが受けた戦闘ダメージは０になる。このカードの攻撃を受けたモンスターは、ターン終了時まで攻撃力が５００下がる。 | 1500 | 1300 | 2000-12-21 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5067 | https://yugioh-wiki.net/index.php?%A1%D4%A5%ED%A5%B1%A5%C3%A5%C8%C0%EF%BB%CE%A1%D5 | https://ocg-card.com/img/card/ocg/jy-13.jpg
4756 | 有翼幻獣キマイラ | ゆうよくげんじゅうキマイラ | 風 | 獣族 | - | 6 | ['融合', '効果'] | 幻獣王ガゼル＋バフォメット<br/>このカードが破壊された時、墓地にある「バフォメット」か「幻獣王ガゼル」のどちらか１枚をフィールドに特殊召喚する事ができる。（表側攻撃表示か表側守備表示のみ） | 2100 | 1800 | 2000-12-21 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4756 | https://yugioh-wiki.net/index.php?%A1%D4%CD%AD%CD%E3%B8%B8%BD%C3%A5%AD%A5%DE%A5%A4%A5%E9%A1%D5 | https://ocg-card.com/img/card/ocg/yu-38.jpg
5091 | 暗黒魔族ギルファー・デーモン | あんこくまぞくギルファー・デーモン | 闇 | 悪魔族 | - | 6 | ['効果'] | このカードが墓地に送られた時、装備カード（攻撃力／－５００）となりフィールド上のモンスター１体に装備させることができる。 | 2200 | 2500 | 2001-02-10 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5091 | https://yugioh-wiki.net/index.php?%A1%D4%B0%C5%B9%F5%CB%E2%C2%B2%A5%AE%A5%EB%A5%D5%A5%A1%A1%BC%A1%A6%A5%C7%A1%BC%A5%E2%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/yu-04.jpg
5239 | ハーピィ・レディ・SB | ハーピィ・レディ・サイバー・ボンテージ | 風 | 鳥獣族 | - | 4 | ['効果'] | このカード名はルール上「ハーピィ・レディ」とする。 | 1800 | 1300 | 2001-05-21 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5239 | https://yugioh-wiki.net/index.php?%A1%D4%A5%CF%A1%BC%A5%D4%A5%A3%A1%A6%A5%EC%A5%C7%A5%A3%A1%A6%A3%D3%A3%C2%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m20.jpg
5230 | 黒衣の大賢者 | こくいのだいけんじゃ | 闇 | 魔法使い族 | - | 9 | ['効果'] | 「時の魔術師」の効果成功時に「ブラック・マジシャン」を生け贄に捧げれば、手札またはデッキからこのカード１体を特殊召喚可能。その時、デッキから魔法カードを１枚手札に加え、デッキをシャッフルする。 | 2800 | 3200 | 2001-07-05 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5230 | https://yugioh-wiki.net/index.php?%A1%D4%B9%F5%B0%E1%A4%CE%C2%E7%B8%AD%BC%D4%A1%D5 | https://yugioh-list.com/img/card/m/02477.jpg.webp
4764 | ビッグ・シールド・ガードナー | ビッグ・シールド・ガードナー | 地 | 戦士族 | - | 4 | ['効果'] | 裏側表示のこのカード１枚を対象とする魔法の発動を無効にする。その時、このカードは表側守備表示になる。攻撃を受けるとダメージステップ終了時に攻撃表示になる。 | 100 | 2600 | 2001-07-05 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=4764 | https://yugioh-wiki.net/index.php?%A1%D4%A5%D3%A5%C3%A5%B0%A1%A6%A5%B7%A1%BC%A5%EB%A5%C9%A1%A6%A5%AC%A1%BC%A5%C9%A5%CA%A1%BC%A1%D5 | https://ocg-card.com/img/card/ocg/sy2-013.jpg
5291 | アマゾネスの鎖使い | アマゾネスのくさりつかい | 地 | 戦士族 | - | 4 | ['効果'] | このカードが戦闘で破壊され墓地へ置かれた時、１５００ライフを払う事で相手の手札からモンスターカードを１枚選択する。選択したカードを自分の手札に加え、そのデュエル中使用する事ができる。（墓地へ送られる場合は元々の持ち主の墓地へ送られる） | 1500 | 1300 | 2001-07-31 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5291 | https://yugioh-wiki.net/index.php?%A1%D4%A5%A2%A5%DE%A5%BE%A5%CD%A5%B9%A4%CE%BA%BF%BB%C8%A4%A4%A1%D5 | https://ocg-card.com/img/card/ocg/dt13-004.jpg
5097 | 仮面魔獣デス・ガーディウス | かめんまじゅうデス・ガーディウス | 闇 | 悪魔族 | - | 8 | ['効果'] | 「仮面呪術師カースド・ギュラ」「メルキド四面獣」どちらかを含む生け贄２体を捧げない限り特殊召喚できない。このカードがフィールドから墓地に行った時、デッキから「遺言の仮面」１枚をフィールド上モンスターに装備させ、デッキをシャッフルする。 | 3300 | 2500 | 2001-08-08 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5097 | https://yugioh-wiki.net/index.php?%A1%D4%B2%BE%CC%CC%CB%E2%BD%C3%A5%C7%A5%B9%A1%A6%A5%AC%A1%BC%A5%C7%A5%A3%A5%A6%A5%B9%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m23.jpg
5024 | 妖精王オベロン | ようせいおうオベロン | 水 | 植物族 | - | 6 | ['効果'] | このカードが表側守備表示でフィールド上に存在する限り、自分のフィールド上の植物族モンスターは攻撃力・守備力がそれぞれ５００ポイントアップする。 | 2200 | 1500 | 2001-09-06 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5024 | https://yugioh-wiki.net/index.php?%A1%D4%CD%C5%C0%BA%B2%A6%A5%AA%A5%D9%A5%ED%A5%F3%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-m25.jpg
5034 | サイファー・スカウター | サイファー・スカウター | 地 | 機械族 | - | 3 | ['効果'] | 戦士族と戦闘を行う場合、ダメージ計算時に攻撃力・守備力がそれぞれ２０００ポイントアップする。 | 1350 | 1800 | 2001-09-06 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5034 | https://yugioh-wiki.net/index.php?%A1%D4%A5%B5%A5%A4%A5%D5%A5%A1%A1%BC%A1%A6%A5%B9%A5%AB%A5%A6%A5%BF%A1%BC%A1%D5 | https://ocg-card.com/img/card/ocg/sd18-010.jpg
5037 | ニュート | ニュート | 風 | 悪魔族 | - | 4 | ['効果'] | リバース：このカードの攻撃力・守備力がそれぞれ５００ポイントアップする。このカードを戦闘で破壊したモンスターは、攻撃力・守備力がそれぞれ５００ポイントダウンする。 | 1900 | 400 | 2001-09-06 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5037 | https://yugioh-wiki.net/index.php?%A1%D4%A5%CB%A5%E5%A1%BC%A5%C8%A1%D5 | https://ocg-card.com/img/card/ocg/pp9-008.jpg
5040 | 電磁ミノ虫 | ザックトレーガー・マグネ | 光 | 昆虫族 | - | 3 | ['効果'] | リバース：相手の機械族モンスター１体のコントロールを次の自分のエンドフェイズまで得る。このカードを戦闘で破壊したモンスターは、攻撃力・守備力がそれぞれ５００ポイントダウンする。 | 200 | 1400 | 2001-09-06 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5040 | https://yugioh-wiki.net/index.php?%A1%D4%C5%C5%BC%A7%A5%DF%A5%CE%C3%EE%A1%D5 | https://ocg-card.com/img/card/ocg/15ax-y35.jpg
5044 | リグラス・リーパー | リグラス・リーパー | 炎 | 植物族 | - | 3 | ['効果'] | リバース：お互いのプレイヤーは手札からカードを１枚選択して捨てる。このカードを戦闘で破壊したモンスターは、攻撃力・守備力がそれぞれ５００ポイントダウンする。 | 1600 | 100 | 2001-09-06 | 2 | true | https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=5044 | https://yugioh-wiki.net/index.php?%A1%D4%A5%EA%A5%B0%A5%E9%A5%B9%A1%A6%A5%EA%A1%BC%A5%D1%A1%BC%A1%D5 | https://ocg-card.com/img/card/ocg/dt07-008.jpg
